nose_x,nose_y,neck_x,neck_y,Rshoulder_x,Rshoulder_y,Relbow_x,Relbow_y,Rwrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,class
0.21,0.44,0.2,0.5,0.17,0.5,0.18,0.57,0.21,0.5,0.21,0.5,0.23,0.57,0.23,0.52,0.18,0.65,0.2,0.78,0.2,0.89,0.22,0.65,0.23,0.76,0.23,0.87,0.21,0.44,0,0,0.18,0.44,0,0,non_stand
0.22,0.44,0.2,0.5,0.18,0.5,0.2,0.57,0.21,0.5,0.22,0.5,0.23,0.54,0.22,0.5,0.2,0.65,0.2,0.78,0.2,0.89,0.22,0.65,0.23,0.76,0.23,0.87,0.22,0.44,0,0,0.2,0.44,0,0,non_stand
0.23,0.44,0.21,0.5,0.18,0.5,0.21,0.54,0.22,0.48,0.22,0.5,0.24,0.54,0.23,0.48,0.2,0.65,0.2,0.76,0.2,0.89,0.23,0.65,0.23,0.76,0.23,0.87,0.22,0.44,0,0,0.21,0.44,0,0,non_stand
0.23,0.44,0.21,0.5,0.2,0.48,0.22,0.54,0.23,0.5,0.23,0.5,0.24,0.54,0.23,0.48,0.21,0.65,0.21,0.76,0.2,0.87,0.23,0.65,0.23,0.76,0.23,0.87,0.23,0.44,0,0,0.21,0.44,0,0,non_stand
0.24,0.44,0.22,0.48,0.2,0.48,0.22,0.54,0.23,0.48,0.23,0.5,0.26,0.54,0.24,0.48,0.22,0.65,0.22,0.76,0.21,0.87,0.24,0.63,0.24,0.76,0.23,0.87,0.23,0.44,0,0,0.22,0.44,0,0,non_stand
0.24,0.44,0.22,0.48,0.21,0.48,0.23,0.54,0.24,0.48,0.24,0.5,0.26,0.54,0.24,0.5,0.22,0.65,0.23,0.76,0.23,0.89,0.24,0.63,0.24,0.76,0.23,0.87,0.24,0.44,0,0,0.22,0.44,0,0,non_stand
0.26,0.44,0.23,0.5,0.21,0.48,0.23,0.54,0.24,0.5,0.24,0.5,0.27,0.54,0.26,0.5,0.23,0.65,0.26,0.76,0.26,0.87,0.24,0.65,0.23,0.76,0.23,0.87,0.24,0.44,0,0,0.23,0.44,0,0,non_stand
0.26,0.44,0.23,0.5,0.22,0.5,0.24,0.54,0.26,0.5,0.26,0.5,0.28,0.54,0.26,0.5,0.24,0.65,0.27,0.76,0.29,0.87,0.26,0.65,0.24,0.76,0.23,0.87,0.26,0.44,0,0,0.23,0.44,0,0,non_stand
0.27,0.44,0.24,0.5,0.23,0.5,0.26,0.54,0.27,0.5,0.27,0.5,0.28,0.54,0.27,0.5,0.26,0.65,0.28,0.76,0.29,0.87,0.27,0.65,0.26,0.76,0.23,0.87,0.27,0.44,0,0,0.24,0.44,0,0,non_stand
0.28,0.44,0.26,0.48,0.24,0.5,0.27,0.54,0.28,0.5,0.27,0.48,0.31,0.54,0.28,0.5,0.27,0.65,0.28,0.76,0.29,0.87,0.28,0.63,0.27,0.76,0.24,0.85,0.28,0.44,0,0,0.26,0.44,0,0,non_stand
0.31,0.44,0.27,0.48,0.27,0.48,0.29,0.54,0.29,0.48,0.28,0.48,0.31,0.54,0,0,0.28,0.65,0.29,0.76,0.29,0.87,0.29,0.63,0.31,0.74,0.26,0.83,0.29,0.41,0,0,0.28,0.44,0,0,non_stand
0.31,0.44,0.28,0.48,0.28,0.48,0.31,0.54,0.31,0.48,0.29,0.48,0,0,0,0,0.29,0.65,0.29,0.76,0.29,0.87,0.31,0.63,0.33,0.74,0.31,0.83,0.31,0.41,0,0,0.29,0.41,0,0,non_stand
0.33,0.44,0.29,0.48,0.29,0.48,0.33,0.54,0.32,0.48,0,0,0,0,0,0,0.31,0.65,0.31,0.76,0.29,0.87,0.32,0.63,0.34,0.74,0.35,0.85,0.32,0.41,0,0,0.31,0.41,0,0,non_stand
0.34,0.44,0.32,0.48,0.31,0.48,0.34,0.52,0.34,0.48,0,0,0,0,0,0,0.32,0.65,0.32,0.76,0.29,0.87,0.34,0.65,0.35,0.76,0.38,0.85,0.33,0.41,0,0,0.32,0.41,0,0,non_stand
0.35,0.44,0.33,0.48,0.33,0.48,0.37,0.52,0.35,0.48,0,0,0,0,0,0,0.34,0.63,0.33,0.76,0.31,0.87,0.35,0.63,0.37,0.74,0.38,0.85,0.35,0.41,0,0,0.33,0.41,0,0,non_stand
0.37,0.41,0.34,0.48,0,0,0,0,0,0,0.35,0.48,0,0,0,0,0.37,0.63,0.37,0.74,0.32,0.85,0.37,0.63,0.38,0.74,0.38,0.85,0,0,0,0,0,0,0,0,non_stand
0.39,0.41,0.37,0.48,0.35,0.48,0.39,0.52,0.39,0.46,0.37,0.46,0,0,0,0,0.38,0.63,0.39,0.74,0.37,0.85,0.38,0.63,0.38,0.74,0.38,0.85,0.38,0.41,0,0,0.37,0.41,0,0,non_stand
0.4,0.41,0.38,0.48,0,0,0,0,0,0,0.39,0.46,0,0,0,0,0.39,0.63,0.42,0.74,0.43,0.85,0.39,0.63,0.39,0.74,0.38,0.85,0,0,0,0,0,0,0,0,non_stand
0.42,0.41,0.39,0.48,0,0,0,0,0,0,0.4,0.48,0,0,0,0,0.42,0.63,0.44,0.76,0.45,0.85,0.4,0.63,0.4,0.76,0.38,0.85,0,0,0,0,0,0,0,0,non_stand
0.44,0.41,0.42,0.48,0.42,0.48,0.44,0.52,0.44,0.46,0,0,0,0,0,0,0.44,0.63,0.45,0.74,0.46,0.87,0.43,0.63,0.42,0.74,0.39,0.85,0.43,0.41,0,0,0.42,0.41,0,0,non_stand
0.45,0.41,0.43,0.48,0,0,0,0,0,0,0.43,0.46,0,0,0,0,0.45,0.63,0.45,0.74,0.46,0.87,0.45,0.63,0.45,0.74,0.42,0.81,0,0,0,0,0,0,0,0,non_stand
0.46,0.41,0.45,0.46,0.45,0.46,0.49,0.5,0.48,0.46,0.44,0.46,0,0,0,0,0.46,0.63,0.46,0.74,0.46,0.87,0.48,0.63,0.49,0.74,0.46,0.85,0.46,0.39,0,0,0.45,0.41,0,0,non_stand
0.49,0.41,0.46,0.46,0,0,0,0,0,0,0.45,0.46,0,0,0,0,0.48,0.63,0.48,0.74,0.46,0.87,0.49,0.61,0.51,0.72,0.51,0.83,0,0,0,0,0,0,0,0,non_stand
0.5,0.41,0.48,0.46,0.49,0.48,0.52,0.52,0.51,0.46,0,0,0,0,0,0,0.49,0.63,0.49,0.74,0.46,0.85,0.5,0.63,0.51,0.74,0.54,0.83,0.5,0.41,0,0,0.49,0.41,0,0,non_stand
0.52,0.41,0.5,0.46,0.51,0.46,0.54,0.52,0.54,0.48,0,0,0,0,0,0,0.52,0.63,0.52,0.74,0.48,0.85,0.51,0.61,0.54,0.72,0.55,0.83,0.52,0.41,0,0,0.51,0.41,0,0,non_stand
0.54,0.41,0.52,0.46,0.52,0.46,0.54,0.54,0.57,0.52,0.51,0.46,0,0,0,0,0.54,0.61,0.55,0.74,0.5,0.83,0.54,0.61,0.55,0.72,0.55,0.85,0.54,0.39,0,0,0.52,0.39,0,0,non_stand
0.56,0.41,0.54,0.46,0.54,0.46,0.54,0.54,0.57,0.61,0.52,0.46,0,0,0,0,0.55,0.61,0.57,0.72,0.55,0.83,0.54,0.61,0.55,0.72,0.55,0.83,0.55,0.39,0,0,0.54,0.39,0,0,non_stand
0.57,0.41,0.55,0.46,0.55,0.46,0.55,0.54,0.56,0.63,0,0,0,0,0,0,0.57,0.63,0.59,0.72,0.6,0.85,0.56,0.63,0.55,0.74,0.55,0.85,0.57,0.39,0,0,0.56,0.39,0,0,non_stand
0.6,0.41,0.57,0.46,0.57,0.46,0.57,0.54,0.56,0.63,0.56,0.46,0,0,0,0,0.59,0.63,0.61,0.74,0.63,0.83,0.57,0.63,0.56,0.74,0.55,0.85,0.6,0.39,0,0,0.57,0.39,0,0,non_stand
0.61,0.41,0.59,0.46,0.6,0.46,0.59,0.54,0.6,0.63,0,0,0,0,0,0,0.61,0.63,0.62,0.72,0.63,0.85,0.59,0.61,0.59,0.72,0.55,0.83,0.61,0.39,0,0,0.6,0.39,0,0,non_stand
0.63,0.41,0.61,0.46,0.61,0.46,0.62,0.54,0.65,0.61,0.6,0.46,0,0,0,0,0.62,0.61,0.62,0.72,0.63,0.85,0.61,0.61,0.62,0.72,0.57,0.81,0.62,0.39,0,0,0.61,0.39,0,0,non_stand
0.65,0.39,0.62,0.46,0.63,0.46,0.66,0.54,0.68,0.59,0.61,0.46,0,0,0,0,0.63,0.61,0.63,0.72,0.63,0.85,0.62,0.61,0.65,0.72,0.62,0.81,0.65,0.39,0,0,0.62,0.39,0,0,non_stand
0.67,0.39,0.63,0.46,0.65,0.46,0.68,0.52,0.71,0.57,0.62,0.46,0.62,0.54,0.62,0.61,0.65,0.61,0.65,0.72,0.63,0.85,0.63,0.61,0.67,0.72,0.68,0.81,0.66,0.39,0,0,0.65,0.39,0,0,non_stand
0.68,0.39,0.65,0.46,0.67,0.46,0.7,0.54,0.72,0.59,0.63,0.46,0.63,0.54,0.62,0.61,0.67,0.61,0.66,0.72,0.63,0.85,0.66,0.61,0.68,0.72,0.71,0.81,0.67,0.39,0,0,0.66,0.39,0,0,non_stand
0.7,0.39,0.67,0.46,0.67,0.46,0.7,0.54,0.72,0.61,0.65,0.46,0.65,0.54,0.65,0.61,0.68,0.61,0.67,0.72,0.63,0.83,0.67,0.61,0.7,0.72,0.71,0.81,0.68,0.39,0,0,0.67,0.39,0,0,non_stand
0.71,0.39,0.68,0.46,0.7,0.46,0.7,0.54,0.71,0.61,0.67,0.44,0,0,0,0,0.7,0.61,0.71,0.72,0.66,0.81,0.68,0.59,0.71,0.7,0.71,0.83,0.71,0.39,0,0,0.68,0.39,0,0,non_stand
0.72,0.39,0.7,0.44,0.7,0.46,0.7,0.52,0.71,0.61,0,0,0,0,0,0,0.71,0.59,0.73,0.7,0.7,0.81,0.7,0.59,0.71,0.7,0.71,0.81,0.72,0.37,0.72,0.37,0.7,0.39,0,0,non_stand
0.73,0.39,0.71,0.46,0.71,0.46,0.71,0.52,0.72,0.61,0.71,0.44,0.73,0.52,0.77,0.54,0.73,0.61,0.74,0.72,0.74,0.83,0.71,0.61,0.71,0.72,0.71,0.83,0.72,0.37,0.73,0.37,0.71,0.39,0,0,non_stand
0.73,0.39,0.72,0.46,0,0,0,0,0,0,0.72,0.44,0.74,0.52,0.78,0.54,0.73,0.61,0.76,0.72,0.77,0.83,0.72,0.61,0.72,0.72,0.72,0.83,0,0,0.73,0.37,0,0,0,0,non_stand
0,0,0,0,0.73,0.46,0.73,0.52,0.74,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0.39,0,0,0.72,0.39,0,0,non_stand
0.76,0.39,0.74,0.44,0.74,0.46,0.74,0.54,0.77,0.61,0,0,0,0,0,0,0.76,0.61,0.77,0.72,0.77,0.83,0.76,0.61,0.76,0.7,0.72,0.81,0.76,0.37,0.76,0.37,0.73,0.39,0,0,non_stand
0.77,0.39,0.76,0.44,0.76,0.46,0.77,0.52,0.78,0.61,0,0,0,0,0,0,0.77,0.61,0.78,0.7,0.77,0.83,0.77,0.59,0.78,0.7,0.74,0.78,0.76,0.37,0.77,0.37,0.74,0.39,0,0,non_stand
0.78,0.39,0.77,0.44,0.76,0.44,0.77,0.52,0.79,0.59,0,0,0,0,0,0,0.77,0.61,0.78,0.72,0.77,0.83,0.78,0.59,0.81,0.7,0.78,0.81,0.77,0.37,0.78,0.37,0.76,0.39,0,0,non_stand
0.78,0.39,0.77,0.44,0.76,0.44,0.77,0.54,0.79,0.59,0.79,0.44,0,0,0,0,0.77,0.59,0.78,0.72,0.77,0.83,0.79,0.59,0.82,0.7,0.82,0.81,0.78,0.37,0.78,0.37,0.76,0.39,0,0,non_stand
0.79,0.37,0.78,0.44,0.77,0.46,0.77,0.54,0.79,0.59,0.81,0.44,0.81,0.52,0.82,0.57,0.78,0.61,0.78,0.72,0.77,0.83,0.82,0.59,0.83,0.72,0.84,0.81,0.78,0.37,0,0,0.77,0.39,0.81,0.37,non_stand
0.81,0.39,0.81,0.44,0.78,0.46,0.77,0.54,0.79,0.59,0.83,0.44,0.84,0.52,0.85,0.59,0.79,0.59,0.79,0.72,0.77,0.83,0.83,0.59,0.83,0.72,0.84,0.81,0.79,0.37,0.81,0.37,0.78,0.39,0.82,0.37,non_stand
0.76,0.39,0.78,0.44,0.77,0.46,0,0,0,0,0.79,0.44,0.81,0.52,0.79,0.59,0.76,0.61,0.76,0.72,0.77,0.83,0.79,0.61,0.81,0.72,0.83,0.81,0.76,0.37,0.77,0.37,0,0,0.78,0.37,non_stand
0.74,0.39,0.77,0.44,0.74,0.46,0.74,0.52,0.73,0.59,0.78,0.44,0.81,0.52,0.79,0.59,0.74,0.59,0.76,0.72,0.77,0.83,0.78,0.59,0.77,0.72,0.82,0.81,0.74,0.37,0.76,0.37,0,0,0.77,0.37,non_stand
0.73,0.39,0.76,0.46,0.73,0.46,0.72,0.52,0.7,0.59,0.77,0.44,0.79,0.52,0.81,0.59,0.74,0.59,0.74,0.72,0.77,0.83,0.77,0.59,0.76,0.72,0.77,0.83,0.73,0.37,0.74,0.37,0,0,0.76,0.37,non_stand
0.72,0.39,0.74,0.46,0.72,0.46,0.71,0.52,0.68,0.57,0.76,0.46,0.79,0.52,0.81,0.59,0.73,0.61,0.76,0.72,0.77,0.83,0.76,0.61,0.73,0.72,0.72,0.83,0,0,0.73,0.37,0,0,0.74,0.39,non_stand
0.71,0.39,0.72,0.46,0.71,0.46,0.7,0.52,0.66,0.57,0.74,0.46,0.77,0.52,0.79,0.59,0.72,0.61,0.74,0.72,0.77,0.83,0.73,0.61,0.72,0.72,0.71,0.85,0,0,0.72,0.39,0,0,0.73,0.39,non_stand
0.7,0.39,0.71,0.46,0.7,0.46,0.68,0.54,0.66,0.59,0.73,0.46,0.74,0.52,0.76,0.61,0.7,0.61,0.71,0.72,0.76,0.81,0.72,0.61,0.71,0.72,0.7,0.85,0.7,0.37,0.7,0.37,0,0,0.72,0.39,non_stand
0.67,0.39,0.7,0.46,0.68,0.46,0,0,0,0,0.71,0.44,0.7,0.54,0.68,0.61,0.68,0.61,0.67,0.72,0.71,0.78,0.7,0.61,0.7,0.72,0.71,0.83,0.67,0.37,0.68,0.37,0,0,0.7,0.39,non_stand
0.66,0.39,0.68,0.44,0.67,0.44,0,0,0,0,0.68,0.44,0.67,0.52,0.63,0.57,0.66,0.61,0.65,0.72,0.67,0.83,0.68,0.61,0.68,0.72,0.7,0.85,0,0,0.67,0.37,0,0,0.68,0.39,non_stand
0.65,0.39,0.67,0.46,0.66,0.46,0.65,0.52,0,0,0,0,0,0,0,0,0.65,0.61,0.63,0.72,0.62,0.83,0.67,0.61,0.68,0.74,0.7,0.85,0,0,0,0,0,0,0,0,non_stand
0.62,0.41,0.65,0.46,0.63,0.46,0,0,0,0,0.65,0.46,0.62,0.52,0.59,0.57,0.62,0.61,0.62,0.72,0.61,0.85,0.65,0.61,0.66,0.72,0.7,0.83,0.62,0.39,0.62,0.39,0,0,0.65,0.39,non_stand
0.6,0.39,0.62,0.46,0.61,0.46,0,0,0,0,0.62,0.46,0.61,0.54,0.59,0.61,0.61,0.61,0.6,0.74,0.61,0.85,0.62,0.61,0.62,0.74,0.67,0.81,0,0,0.61,0.39,0,0,0.62,0.39,non_stand
0.59,0.39,0.6,0.46,0.59,0.46,0.59,0.54,0.57,0.61,0.61,0.46,0.61,0.54,0.61,0.63,0.59,0.61,0.6,0.72,0.61,0.85,0.6,0.61,0.59,0.72,0.62,0.81,0.57,0.39,0.59,0.39,0,0,0.61,0.39,non_stand
0.57,0.39,0.59,0.46,0.57,0.46,0.56,0.54,0.54,0.59,0.6,0.46,0.61,0.54,0.61,0.63,0.57,0.61,0.6,0.72,0.61,0.85,0.59,0.61,0.56,0.72,0.59,0.85,0.56,0.39,0.57,0.39,0,0,0.6,0.39,non_stand
0.55,0.41,0.56,0.46,0.55,0.48,0.54,0.52,0.5,0.57,0.57,0.46,0.6,0.54,0.62,0.61,0.56,0.61,0.59,0.74,0.61,0.85,0.56,0.61,0.55,0.74,0.52,0.85,0.55,0.39,0.55,0.39,0,0,0.57,0.39,non_stand
0.52,0.41,0.55,0.48,0.54,0.46,0.51,0.54,0.48,0.59,0.56,0.48,0.59,0.54,0.6,0.63,0.54,0.63,0.56,0.74,0.6,0.83,0.54,0.63,0.52,0.74,0.51,0.87,0.52,0.39,0.54,0.39,0,0,0.55,0.39,non_stand
0.51,0.41,0.52,0.46,0,0,0,0,0,0,0.54,0.46,0.54,0.54,0.54,0.63,0.51,0.63,0.52,0.74,0.57,0.81,0.52,0.63,0.51,0.74,0.51,0.87,0.51,0.39,0.51,0.39,0,0,0.54,0.39,non_stand
0.49,0.41,0.51,0.46,0,0,0,0,0,0,0.51,0.46,0.5,0.54,0.48,0.61,0.49,0.61,0.49,0.72,0.51,0.81,0.5,0.61,0.51,0.74,0.51,0.85,0.49,0.39,0.5,0.39,0,0,0.51,0.39,non_stand
0.48,0.41,0.49,0.46,0,0,0,0,0,0,0.49,0.46,0.46,0.54,0.42,0.59,0.48,0.61,0.46,0.74,0.46,0.85,0.49,0.63,0.5,0.74,0.51,0.87,0.46,0.39,0.48,0.39,0,0,0.5,0.39,non_stand
0.45,0.41,0.48,0.46,0.46,0.46,0,0,0,0,0.48,0.46,0.44,0.54,0.4,0.57,0.46,0.63,0.45,0.74,0.44,0.85,0.48,0.63,0.49,0.76,0.51,0.87,0.45,0.39,0.45,0.39,0,0,0.48,0.41,non_stand
0.43,0.41,0.45,0.46,0,0,0,0,0,0,0.45,0.46,0.43,0.54,0.39,0.61,0.44,0.63,0.43,0.74,0.43,0.85,0.45,0.63,0.44,0.74,0.5,0.85,0.43,0.39,0.44,0.39,0,0,0.45,0.41,non_stand
0.42,0.41,0.43,0.46,0,0,0,0,0,0,0.43,0.48,0.43,0.57,0.4,0.63,0.43,0.63,0.43,0.74,0.43,0.85,0.43,0.63,0.42,0.74,0.46,0.83,0.4,0.41,0.42,0.41,0,0,0.44,0.41,non_stand
0.39,0.41,0.42,0.48,0.4,0.48,0.39,0.57,0.37,0.61,0.42,0.48,0.43,0.57,0.43,0.63,0.42,0.63,0.42,0.74,0.43,0.85,0.4,0.63,0.38,0.74,0.4,0.87,0,0,0.4,0.41,0,0,0.42,0.41,non_stand
0.38,0.41,0.39,0.48,0,0,0,0,0,0,0.4,0.48,0.43,0.54,0.44,0.63,0.39,0.63,0.42,0.74,0.43,0.85,0.39,0.63,0.37,0.76,0.35,0.87,0,0,0.38,0.41,0,0,0.4,0.41,non_stand
0.35,0.41,0.38,0.48,0.37,0.48,0.35,0.54,0.32,0.59,0.38,0.48,0.4,0.57,0.42,0.63,0.38,0.63,0.39,0.74,0.43,0.85,0.37,0.63,0.35,0.76,0.34,0.87,0,0,0.37,0.41,0,0,0.38,0.41,non_stand
0.34,0.41,0.35,0.48,0,0,0,0,0,0,0.37,0.48,0.37,0.57,0.38,0.65,0.34,0.63,0.37,0.74,0.42,0.83,0.34,0.63,0.34,0.76,0.33,0.89,0,0,0.34,0.41,0,0,0.37,0.41,non_stand
0.32,0.41,0.34,0.48,0,0,0,0,0,0,0.34,0.48,0.33,0.57,0.32,0.63,0.34,0.63,0.33,0.76,0.38,0.83,0.34,0.63,0.33,0.76,0.33,0.89,0,0,0.33,0.41,0,0,0.34,0.41,non_stand
0,0,0,0,0,0,0,0,0,0,0.33,0.48,0.31,0.57,0.27,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0.41,0,0,0.33,0.41,non_stand
0.28,0.41,0.31,0.48,0,0,0,0,0,0,0.32,0.48,0.28,0.57,0.24,0.61,0.29,0.65,0.28,0.76,0.27,0.87,0.32,0.65,0.32,0.76,0.34,0.87,0,0,0.29,0.41,0,0,0.31,0.41,non_stand
0.27,0.41,0.31,0.48,0,0,0,0,0,0,0.29,0.48,0.28,0.57,0.24,0.63,0.28,0.65,0.28,0.76,0.26,0.87,0.31,0.65,0.32,0.76,0.33,0.89,0,0,0.28,0.41,0,0,0.29,0.41,non_stand
0.26,0.44,0.28,0.48,0.27,0.48,0,0,0,0,0.29,0.48,0.28,0.59,0.27,0.65,0.26,0.65,0.26,0.76,0.26,0.87,0.28,0.65,0.29,0.76,0.33,0.87,0.26,0.41,0.26,0.41,0,0,0.28,0.41,non_stand
0.24,0.41,0.26,0.48,0.24,0.48,0.23,0.57,0.22,0.63,0.28,0.48,0.29,0.57,0.29,0.65,0.24,0.65,0.24,0.76,0.26,0.87,0.27,0.65,0.28,0.76,0.33,0.87,0,0,0.24,0.41,0,0,0.27,0.41,non_stand
0.23,0.44,0.24,0.48,0.22,0.5,0.21,0.57,0.2,0.63,0.27,0.48,0.29,0.57,0.31,0.63,0.23,0.65,0.24,0.76,0.26,0.87,0.27,0.63,0.28,0.76,0.32,0.85,0.23,0.41,0.24,0.41,0,0,0.26,0.41,non_stand
0.23,0.44,0.24,0.48,0.22,0.5,0.2,0.57,0.18,0.63,0.27,0.48,0.29,0.57,0.29,0.63,0.23,0.65,0.24,0.78,0.26,0.87,0.27,0.63,0.28,0.76,0.29,0.87,0.23,0.41,0.23,0.41,0,0,0.26,0.41,non_stand
0.23,0.41,0.24,0.48,0.21,0.5,0.2,0.57,0.18,0.65,0.27,0.48,0.28,0.57,0.28,0.63,0.23,0.65,0.24,0.76,0.26,0.87,0.27,0.63,0.27,0.76,0.28,0.85,0.23,0.41,0.24,0.41,0.22,0.41,0.26,0.41,non_stand
0.24,0.44,0.24,0.5,0.22,0.5,0.21,0.57,0.21,0.65,0.27,0.48,0.28,0.57,0.29,0.63,0.23,0.65,0.23,0.76,0.24,0.87,0.27,0.65,0.27,0.76,0.28,0.87,0.23,0.41,0.24,0.41,0.23,0.41,0.26,0.41,non_stand
0.24,0.41,0.24,0.5,0.22,0.5,0.21,0.59,0.22,0.65,0.28,0.48,0.29,0.57,0.29,0.63,0.23,0.65,0.24,0.76,0.24,0.87,0.27,0.65,0.27,0.76,0.27,0.87,0.24,0.41,0.26,0.41,0.23,0.41,0.27,0.41,non_stand
0.26,0.41,0.26,0.48,0.23,0.5,0.22,0.59,0.23,0.65,0.28,0.48,0.29,0.57,0.29,0.63,0.24,0.65,0.24,0.76,0.24,0.87,0.28,0.63,0.27,0.76,0.27,0.87,0.24,0.41,0.26,0.41,0.24,0.41,0.27,0.41,non_stand
0.26,0.41,0.26,0.48,0.23,0.5,0.23,0.59,0.24,0.63,0.28,0.48,0.29,0.57,0.31,0.63,0.26,0.65,0.24,0.76,0.23,0.87,0.28,0.63,0.28,0.76,0.27,0.87,0.26,0.41,0.27,0.41,0.24,0.41,0.28,0.41,non_stand
0.27,0.44,0.27,0.48,0.24,0.5,0.23,0.57,0.26,0.65,0.28,0.48,0.29,0.57,0.29,0.63,0.26,0.65,0.26,0.76,0.23,0.87,0.28,0.63,0.28,0.76,0.27,0.87,0.27,0.41,0.27,0.41,0.26,0.41,0.28,0.41,non_stand
0.28,0.44,0.27,0.48,0.26,0.48,0.24,0.57,0.26,0.65,0.28,0.48,0.29,0.57,0.31,0.63,0.27,0.63,0.28,0.74,0.26,0.87,0.29,0.63,0.28,0.74,0.27,0.87,0.27,0.41,0.28,0.41,0.26,0.41,0,0,non_stand
0.29,0.41,0.27,0.48,0.26,0.5,0.26,0.59,0.27,0.65,0.29,0.48,0.29,0.57,0.31,0.63,0.28,0.65,0.29,0.76,0.31,0.87,0.29,0.63,0.28,0.76,0.27,0.87,0.28,0.41,0,0,0.27,0.41,0,0,non_stand
0.31,0.41,0.28,0.48,0.27,0.5,0.26,0.57,0.27,0.65,0.29,0.48,0.31,0.57,0.32,0.63,0.28,0.65,0.31,0.76,0.33,0.85,0.31,0.63,0.28,0.76,0.27,0.87,0.29,0.41,0,0,0.28,0.41,0,0,non_stand
0.32,0.44,0.29,0.5,0.28,0.5,0.27,0.57,0.27,0.65,0.31,0.48,0.32,0.57,0.34,0.61,0.29,0.65,0.32,0.76,0.34,0.87,0.32,0.63,0.29,0.76,0.27,0.87,0.31,0.41,0.32,0.41,0.29,0.44,0,0,non_stand
0.33,0.41,0.31,0.48,0.31,0.5,0.28,0.57,0.28,0.65,0.33,0.48,0.34,0.57,0.37,0.61,0.32,0.65,0.33,0.76,0.34,0.87,0.33,0.63,0.31,0.76,0.28,0.85,0.32,0.41,0,0,0.31,0.41,0,0,non_stand
0.34,0.41,0.33,0.48,0.32,0.48,0.32,0.57,0.32,0.65,0,0,0,0,0,0,0.33,0.65,0.34,0.76,0.34,0.87,0.34,0.63,0.33,0.74,0.31,0.83,0.34,0.41,0,0,0.32,0.41,0,0,non_stand
0,0,0,0,0.34,0.48,0.34,0.57,0.37,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.41,0,0,0.33,0.41,0,0,non_stand
0.38,0.41,0.35,0.48,0.35,0.48,0.38,0.57,0.42,0.61,0,0,0,0,0,0,0.35,0.65,0.35,0.76,0.34,0.87,0.38,0.63,0.39,0.74,0.4,0.85,0.37,0.41,0,0,0.35,0.41,0,0,non_stand
0.39,0.41,0.38,0.48,0,0,0,0,0,0,0.37,0.48,0.35,0.57,0.34,0.63,0.38,0.63,0.37,0.76,0.34,0.87,0.39,0.63,0.4,0.74,0.43,0.85,0,0,0,0,0,0,0,0,non_stand
0.42,0.41,0.39,0.48,0.39,0.48,0.42,0.54,0.45,0.61,0,0,0,0,0,0,0.4,0.63,0.4,0.74,0.35,0.85,0.42,0.63,0.42,0.74,0.43,0.85,0.4,0.41,0,0,0.39,0.41,0,0,non_stand
0.43,0.41,0.4,0.48,0.42,0.48,0.42,0.57,0.44,0.63,0,0,0,0,0,0,0.42,0.63,0.44,0.72,0.4,0.83,0.42,0.61,0.43,0.72,0.43,0.85,0.43,0.39,0.43,0.39,0.4,0.41,0,0,non_stand
0.44,0.41,0.43,0.48,0.43,0.48,0.44,0.54,0.45,0.61,0,0,0,0,0,0,0.44,0.63,0.46,0.72,0.45,0.85,0.43,0.63,0.43,0.74,0.43,0.85,0.44,0.39,0.44,0.39,0.42,0.41,0,0,non_stand
0.45,0.41,0.44,0.48,0.44,0.48,0.43,0.54,0.42,0.63,0.45,0.48,0.48,0.54,0.51,0.54,0.45,0.63,0.48,0.74,0.5,0.85,0.45,0.63,0.44,0.74,0.43,0.85,0.45,0.39,0.45,0.39,0.44,0.41,0,0,non_stand
0.48,0.41,0.46,0.48,0.46,0.48,0.45,0.57,0.44,0.63,0,0,0,0,0,0,0.49,0.63,0.5,0.74,0.51,0.85,0.48,0.63,0.46,0.74,0.43,0.83,0.46,0.41,0,0,0.45,0.41,0,0,non_stand
0.49,0.41,0.48,0.48,0.48,0.48,0.48,0.57,0.48,0.63,0.49,0.48,0.5,0.54,0.52,0.59,0.49,0.63,0.51,0.74,0.51,0.85,0.5,0.63,0.49,0.72,0.45,0.81,0.49,0.39,0.49,0.39,0.46,0.41,0,0,non_stand
0.51,0.41,0.5,0.48,0.5,0.48,0.51,0.57,0.54,0.61,0.49,0.46,0,0,0,0,0.51,0.63,0.51,0.74,0.51,0.85,0.51,0.61,0.54,0.72,0.5,0.81,0.5,0.39,0.51,0.39,0.49,0.41,0,0,non_stand
0.52,0.41,0.51,0.46,0.51,0.46,0.54,0.54,0.57,0.59,0.5,0.46,0.49,0.54,0.49,0.61,0.51,0.61,0.52,0.72,0.51,0.85,0.52,0.61,0.55,0.7,0.55,0.83,0.51,0.39,0.52,0.39,0.5,0.41,0,0,non_stand
